target_id	length	eff_length	est_counts	tpm
Tfru31173_t	1797	1598	522.921	24.8335
Tfru31174_t	684	485	16	2.50356
Tfru31175_t	4986	4787	156	2.4731
Tfru06117_t	384	185	0	0
Tfru23535_t	771	572	1	0.132673
Tfru23536_t	1239	1040	0	0
Tfru26940_t	303	104	0	0
Tfru26941_t	3243	3044	397.094	9.89984
Tfru26942_t	873	674	34.1647	3.84678
Tfru26943_t	1287	1088	3.26372	0.227648
Tfru26944_t	306	107	0	0
Tfru26945_t	498	299	0	0
Tfru26946_t	426	227	0	0
Tfru06765_t	1140	941	0	0
Tfru06766_t	414	215	23	8.11837
Tfru06767_t	2094	1895	108	4.32508
Tfru06768_t	306	107	5	3.54622
Tfru06769_t	1923	1724	0	0
Tfru06770_t	1308	1109	75	5.13227
Tfru06771_t	3546	3347	0	0
Tfru06772_t	2094	1895	0	0
Tfru06773_t	1344	1145	0	0
Tfru06774_t	1500	1301	39	2.27492
Tfru09709_t	756	557	126	17.167
Tfru09710_t	1497	1298	767	44.8436
Tfru09711_t	1236	1037	10	0.731814
Tfru09712_t	2865	2666	340	9.67829
Tfru09713_t	2505	2306	327	10.7614
Tfru09714_t	2259	2060	768	28.2927
Tfru09715_t	576	377	6	1.20778
Tfru09716_t	1554	1355	119	6.6648
Tfru09717_t	501	302	332	83.4278
Tfru09718_t	1998	1799	712	30.0351
Tfru09719_t	402	203	536	200.377
Tfru09720_t	933	734	88	9.09843
Tfru09721_t	1494	1295	9	0.527415
Tfru09722_t	1674	1475	165	8.48929
Tfru09723_t	1344	1145	202	13.3883
Tfru09724_t	423	224	55	18.6335
Tfru09725_t	648	449	0	0
Tfru09726_t	432	233	211	68.7236
Tfru09727_t	1830	1631	385	17.9137
Tfru09728_t	2445	2246	237	8.00789
Tfru09729_t	933	734	35	3.61869
Tfru09730_t	1458	1259	69	4.15914
Tfru12095_t	924	725	0	0
Tfru26711_t	1209	1010	0	0
Tfru26712_t	1233	1034	0	0
Tfru26713_t	882	683	148	16.4445
Tfru26714_t	768	569	0	0
Tfru26715_t	738	539	203	28.5816
Tfru26716_t	1791	1592	16	0.762705
Tfru26717_t	582	383	0	0
Tfru26718_t	759	560	290	39.2997
Tfru26719_t	3387	3188	125	2.97558
Tfru26720_t	2685	2486	240	7.32639
Tfru26721_t	1986	1787	382	16.2225
Tfru26722_t	987	788	75	7.22295
Tfru26723_t	918	719	203	21.4263
Tfru26724_t	3036	2837	564	15.0869
Tfru26725_t	2274	2075	28	1.02405
Tfru26726_t	507	308	0	0
Tfru26727_t	549	350	74	16.0451
Tfru26728_t	1272	1073	47	3.32413
Tfru26729_t	987	788	253	24.3654
Tfru26730_t	381	182	67	27.9372
Tfru09648_t	4326	4127	1603	29.4767
Tfru09649_t	459	260	80	23.3505
Tfru09650_t	966	767	564	55.8038
Tfru09651_t	1200	1001	789	59.8167
Tfru09652_t	435	236	0	0
Tfru09653_t	342	143	0	0
Tfru09654_t	2949	2750	1689	46.6097
Tfru09655_t	306	107	9	6.3832
Tfru09656_t	567	368	116	23.9216
Tfru09657_t	1569	1370	89	4.93002
Tfru09658_t	819	620	0	0
Tfru09659_t	366	167	5	2.27213
Tfru09660_t	450	251	0	0
Tfru09661_t	858	659	0	0
Tfru09662_t	1134	935	4	0.324659
Tfru09663_t	585	386	113	22.2163
Tfru09664_t	1845	1646	57	2.628
Tfru09665_t	909	710	17	1.81706
Tfru09666_t	906	707	1	0.10734
Tfru27902_t	822	623	66	8.03962
Tfru27903_t	990	791	0	0
Tfru27904_t	2217	2018	1	0.0376061
Tfru18319_t	726	527	8	1.15202
Tfru18320_t	642	443	38	6.50968
Tfru18321_t	435	236	44	14.1488
Tfru18322_t	810	611	77	9.56377
Tfru18323_t	612	413	0	0
Tfru18324_t	594	395	171	32.8533
Tfru18325_t	1635	1436	369.672	19.5363
Tfru18326_t	936	737	22	2.26535
Tfru18327_t	1224	1025	228	16.8807
Tfru18328_t	1014	815	1	0.0931155
Tfru02059_t	957	758	0	0
Tfru27779_t	731	532	3	0.427946
Tfru19265_t	1152	953	0	0
Tfru19266_t	1260	1061	8	0.572208
Tfru19267_t	447	248	3	0.918014
Tfru19268_t	1947	1748	849	36.8592
Tfru19269_t	882	683	0	0
Tfru22611_t	867	668	255	28.9697
Tfru05984_t	774	575	0	0
Tfru05985_t	1335	1136	307	20.5088
Tfru05986_t	1938	1739	382	16.6703
Tfru05987_t	435	236	0	0
Tfru05988_t	606	407	238	44.3774
Tfru05989_t	1167	968	549	43.0404
Tfru05990_t	1446	1247	447	27.2032
Tfru05991_t	1662	1463	571	29.6191
Tfru05992_t	420	221	161	55.2858
Tfru05993_t	1578	1379	1875	103.185
Tfru05994_t	1488	1289	8	0.470995
Tfru05995_t	477	278	291	79.4379
Tfru05996_t	1599	1400	961	52.0925
Tfru05997_t	1317	1118	103	6.99158
Tfru31345_t	1080	881	189	16.2804
Tfru31346_t	2853	2654	671	19.1867
Tfru31347_t	2160	1961	894	34.5971
Tfru31348_t	1524	1325	277	15.8651
Tfru31349_t	954	755	96	9.64948
Tfru31350_t	351	152	39	19.4716
Tfru31351_t	1083	884	17	1.45941
Tfru31352_t	573	374	61	12.3776
Tfru31353_t	1221	1022	66	4.90086
Tfru31354_t	873	674	72	8.10685
Tfru31355_t	345	146	62	32.2269
Tfru31356_t	879	680	66	7.36571
Tfru31357_t	1206	1007	21	1.58259
Tfru31358_t	1638	1439	99	5.221
Tfru31359_t	1020	821	8	0.73948
Tfru12096_t	1101	902	0	0
Tfru12097_t	339	140	0	0
Tfru12098_t	1059	860	0	0
Tfru12099_t	1122	923	1	0.0822201
Tfru12100_t	990	791	17	1.63099
Tfru12101_t	699	500	0	0
Tfru12102_t	480	281	0	0
Tfru01005_t	468	269	0	0
Tfru01006_t	408	209	0	0
Tfru01007_t	852	653	0	0
Tfru01008_t	411	212	1	0.357968
Tfru01009_t	864	665	10	1.14119
Tfru01010_t	537	338	3	0.673572
Tfru01011_t	738	539	2	0.281592
Tfru01012_t	678	479	719.993	114.07
Tfru01013_t	519	320	52	12.332
Tfru01014_t	558	359	87	18.391
Tfru01015_t	918	719	196	20.6874
Tfru01016_t	939	740	409	41.9441
Tfru01017_t	1497	1298	139	8.1268
Tfru01018_t	1098	899	71	5.99347
Tfru01019_t	1710	1511	166	8.33726
Tfru01020_t	1203	1004	330	24.9436
Tfru01021_t	1299	1100	8	0.551921
Tfru01022_t	1005	806	10	0.941553
Tfru01023_t	1128	929	1	0.0816891
Tfru01024_t	675	476	0	0
Tfru01025_t	1602	1403	157	8.49223
Tfru01026_t	1749	1550	1085	53.1224
Tfru01027_t	738	539	0	0
Tfru01028_t	1734	1535	0	0
Tfru01029_t	1062	863	0	0
Tfru01030_t	1410	1211	0	0
Tfru01031_t	438	239	0	0
Tfru01032_t	1068	869	46	4.01715
Tfru01033_t	414	215	20	7.05946
Tfru01034_t	1284	1085	252	17.6259
Tfru01035_t	405	206	66	24.314
Tfru01036_t	1014	815	332	30.9144
Tfru01037_t	1104	905	54	4.52819
Tfru01038_t	603	404	0	0
Tfru01039_t	537	338	0	0
Tfru01040_t	564	365	0	0
Tfru01041_t	579	380	0	0
Tfru01042_t	798	599	0	0
Tfru01043_t	1086	887	1.08084e-07	9.24731e-09
Tfru01044_t	402	203	0	0
Tfru01045_t	607	408	346	64.357
Tfru30995_t	543	344	1	0.220608
Tfru30996_t	1272	1073	138	9.76021
Tfru30997_t	1161	962	63	4.96987
Tfru30998_t	891	692	65	7.12832
Tfru30999_t	1701	1502	45	2.27364
Tfru31000_t	2526	2327	76	2.47855
Tfru31001_t	1566	1367	2	0.11103
Tfru31002_t	450	251	2	0.604694
Tfru31003_t	504	305	5	1.24408
Tfru31004_t	480	281	13	3.51089
Tfru31005_t	525	326	48	11.1739
Tfru31006_t	1119	920	26	2.14469
Tfru31007_t	315	116	36	23.5518
Tfru31008_t	786	587	2	0.258566
Tfru31009_t	2178	1979	261	10.0086
Tfru31010_t	1110	911	0	0
Tfru31011_t	1251	1052	40	2.88552
Tfru31012_t	1143	944	0	0
Tfru31013_t	498	299	0	0
Tfru31014_t	927	728	0	0
Tfru31015_t	2640	2441	0	0
Tfru31016_t	444	245	30	9.29255
Tfru31017_t	2130	1931	20	0.786009
Tfru31018_t	879	680	72.1317	8.05002
Tfru31019_t	1455	1256	219	13.2323
Tfru31020_t	399	200	91.4292	34.6924
Tfru31021_t	792	593	110.984	14.2031
Tfru31022_t	510	311	122	29.77
Tfru31023_t	1692	1493	1	0.05083
Tfru31024_t	1791	1592	205	9.77216
Tfru31025_t	954	755	850	85.4381
Tfru31026_t	1056	857	45.3039	4.01176
Tfru31027_t	1041	842	0	0
Tfru31028_t	597	398	2071	394.891
Tfru31029_t	846	647	129	15.1309
Tfru31030_t	729	530	0	0
Tfru31031_t	549	350	666	144.406
Tfru31032_t	336	137	1	0.553935
Tfru31033_t	975	776	762	74.52
Tfru31034_t	564	365	89	18.5045
Tfru31035_t	522	323	0	0
Tfru31036_t	378	179	3	1.27189
Tfru31037_t	3150	2951	302	7.76636
Tfru31038_t	3756	3557	1264	26.9676
Tfru31039_t	726	527	7	1.00802
Tfru31040_t	333	134	1	0.566337
Tfru03206_t	1143	944	56	4.5019
Tfru03207_t	567	368	17	3.50575
Tfru03208_t	3489	3290	133	3.06786
Tfru03209_t	666	467	76	12.3503
Tfru03210_t	1257	1058	145	10.4007
Tfru03211_t	540	341	0	0
Tfru03212_t	639	440	250	43.1188
Tfru03213_t	972	773	76	7.46129
Tfru03214_t	642	443	0	0
Tfru03215_t	852	653	81	9.41351
Tfru03216_t	2934	2735	333	9.23989
Tfru03217_t	981	782	1935	187.782
Tfru03218_t	1428	1229	76	4.6929
Tfru03219_t	4398	4199	261	4.71709
Tfru03220_t	1299	1100	432	29.8037
Tfru03221_t	972	773	17	1.66897
Tfru03222_t	444	245	0	0
Tfru03223_t	324	125	0	0
Tfru03224_t	915	716	218	23.1059
Tfru03225_t	837	638	63	7.49376
Tfru03226_t	519	320	12	2.84584
Tfru03227_t	312	113	12	8.05902
Tfru03228_t	1863	1664	209	9.53175
Tfru03229_t	1314	1115	227	15.4501
Tfru03230_t	2745	2546	46	1.37113
Tfru03231_t	309	110	0	0
Tfru03232_t	1644	1445	17	0.892813
Tfru20797_t	1080	881	12	1.03368
Tfru20798_t	603	404	0	0
Tfru20799_t	576	377	5	1.00649
Tfru24644_t	1047	848	17	1.52136
Tfru01572_t	1032	833	199	18.1296
Tfru01573_t	2262	2063	217	7.98252
Tfru01574_t	573	374	9	1.82621
Tfru01575_t	1878	1679	2	0.090398
Tfru01576_t	1647	1448	0	0
Tfru01577_t	663	464	0	0
Tfru01578_t	663	464	0	0
Tfru01579_t	729	530	0	0
Tfru02883_t	336	137	0	0
Tfru02884_t	1254	1055	1.03984	0.0747984
Tfru01618_t	1788	1589	2876	137.355
Tfru16048_t	735	536	64.5	9.13218
Tfru16049_t	438	239	5.35385	1.7
Tfru27670_t	501	302	0	0
Tfru27671_t	2889	2690	199	5.6141
Tfru24739_t	1848	1649	149	6.85718
Tfru11445_t	510	311	0	0
Tfru15028_t	2517	2318	936	30.6438
Tfru15029_t	492	293	0	0
Tfru20364_t	1605	1406	0	0
Tfru20365_t	348	149	1	0.509323
Tfru14776_t	549	350	86	18.647
Tfru14701_t	309	110	22	15.1778
Tfru25653_t	465	266	225	64.1919
Tfru10313_t	1653	1454	152	7.93339
Tfru13710_t	543	344	0	0
Tfru18298_t	1071	872	85	7.39745
Tfru18299_t	1959	1760	395	17.0319
Tfru06263_t	2832	2633	254	7.32087
Tfru06264_t	651	452	11	1.84686
Tfru23915_t	2572	2373	179	5.72447
Tfru26014_t	1887	1688	543	24.4122
Tfru17365_t	1434	1235	298	18.3117
Tfru17366_t	384	185	0	0
Tfru05694_t	1515	1316	87	5.01699
Tfru07600_t	309	110	0	0
Tfru11273_t	1368	1169	392	25.4479
Tfru11174_t	381	182	3	1.25092
Tfru11175_t	870	671	213	24.09
Tfru11176_t	579	380	39	7.78862
Tfru11177_t	615	416	0	0
Tfru11178_t	1254	1055	0	0
Tfru11179_t	306	107	0	0
Tfru01206_t	859	660	0	0
Tfru25922_t	1689	1490	35	1.78263
Tfru25923_t	1893	1694	29	1.29916
Tfru23887_t	402	203	0	0
Tfru21451_t	699	500	45	6.83002
Tfru21452_t	516	317	0	0
Tfru21453_t	516	317	4	0.957592
Tfru21454_t	477	278	25	6.82456
Tfru21455_t	480	281	36	9.72245
Tfru21456_t	972	773	1	0.0981748
Tfru03750_t	303	104	7	5.10792
Tfru14461_t	636	437	0	0
Tfru28872_t	523	324	551	129.058
Tfru28873_t	522	323	519.53	122.064
Tfru19443_t	487	288	0	0
Tfru02320_t	1107	908	22	1.83872
Tfru16264_t	1719	1520	133	6.6403
Tfru16265_t	378	179	2	0.847923
Tfru18052_t	307	108	0	0
Tfru19477_t	354	155	0	0
Tfru19478_t	651	452	313	52.5516
Tfru19479_t	1149	950	813	64.9451
Tfru08728_t	309	110	10	6.89901
Tfru25692_t	402	203	0	0
Tfru25693_t	2460	2261	373	12.5195
Tfru02293_t	1131	932	303	24.6721
Tfru05201_t	432	233	0	0
Tfru12653_t	504	305	0	0
Tfru16046_t	552	353	142	30.5276
Tfru16047_t	822	623	112	13.643
Tfru03916_t	702	503	0	0
Tfru05696_t	405	206	0	0
Tfru12940_t	564	365	0	0
Tfru28152_t	1110	911	0	0
Tfru23684_t	495	296	0	0
Tfru02215_t	591	392	0	0
Tfru27776_t	338	139	0	0
Tfru07951_t	330	131	0	0
Tfru11845_t	858	659	1	0.115158
Tfru12489_t	382	183	0	0
Tfru19796_t	2349	2150	480	16.9427
Tfru06268_t	415	216	0	0
Tfru04871_t	423	224	153	51.835
Tfru04872_t	672	473	85	13.6376
Tfru04873_t	372	173	186	81.5918
Tfru10962_t	402	203	0	0
Tfru10963_t	393	194	0	0
Tfru19846_t	486	287	0	0
Tfru26932_t	362	163	0	0
Tfru12659_t	345	146	0	0
Tfru12782_t	1944	1745	1983	86.2396
Tfru18251_t	672	473	201	32.2489
Tfru18252_t	366	167	18	8.17967
Tfru12785_t	309	110	0	0
Tfru12786_t	1158	959	68	5.38109
Tfru12787_t	2517	2318	532	17.4172
Tfru02023_t	1008	809	2	0.187612
Tfru09680_t	585	386	0	0
Tfru27927_t	492	293	0	0
Tfru30697_t	531	332	0	0
Tfru26868_t	966	767	100.044	9.89859
Tfru26869_t	639	440	98.3872	16.9694
Tfru26870_t	456	257	45	13.288
Tfru26871_t	588	389	25.9713	5.06668
Tfru26872_t	417	218	0	0
Tfru04210_t	327	128	0	0
Tfru04211_t	384	185	0	0
Tfru04212_t	450	251	0	0
Tfru04213_t	1332	1133	504	33.7583
Tfru03475_t	3201	3002	241	6.09237
Tfru03476_t	645	446	6	1.02093
Tfru03832_t	450	251	0	0
Tfru03833_t	315	116	5	3.27108
Tfru23635_t	726	527	0	0
Tfru23384_t	951	752	34	3.43116
Tfru15627_t	438	239	0	0
Tfru15628_t	567	368	0	0
Tfru15629_t	1092	893	20	1.69964
Tfru15630_t	387	188	0	0
Tfru27201_t	1464	1265	48840	2929.98
Tfru27202_t	306	107	0	0
Tfru27203_t	424	225	0	0
Tfru17229_t	2718	2519	1321	39.7974
Tfru17230_t	2481	2282	391.092	13.006
Tfru17231_t	309	110	0	0
Tfru25355_t	492	293	0	0
Tfru25356_t	897	698	12	1.30468
Tfru25357_t	2457	2258	82	2.75594
Tfru29878_t	312	113	0	0
Tfru29879_t	864	665	93	10.6131
Tfru07958_t	348	149	0	0
Tfru00900_t	495	296	82	21.0233
Tfru00901_t	405	206	30	11.0518
Tfru17854_t	414	215	0	0
Tfru13179_t	429	230	436	143.859
Tfru13180_t	300	101	0	0
Tfru13848_t	696	497	142	21.6826
Tfru13849_t	396	197	0	0
Tfru03966_t	335	136	0	0
Tfru12772_t	342	143	3	1.59208
Tfru12773_t	1128	929	181	14.7857
Tfru12774_t	1881	1682	195	8.79809
Tfru12775_t	672	473	0	0
Tfru27907_t	1404	1205	106	6.67573
Tfru27908_t	441	242	0	0
Tfru27909_t	306	107	250	177.311
Tfru27910_t	393	194	20	7.82362
Tfru27911_t	2256	2057	7677.43	283.244
Tfru12308_t	2316	2117	198	7.0978
Tfru12309_t	603	404	1	0.187844
Tfru21687_t	522	323	0	0
Tfru21688_t	3825	3626	395	8.26702
Tfru23850_t	1044	845	10	0.898096
Tfru23851_t	335	136	0	0
Tfru20546_t	1803	1604	412	19.4927
Tfru20547_t	696	497	108	16.491
Tfru20548_t	612	413	2	0.367502
Tfru20549_t	453	254	0	0
Tfru05704_t	723	524	0	0
Tfru05705_t	630	431	0	0
Tfru05706_t	960	761	2	0.199446
Tfru05707_t	309	110	0	0
Tfru05708_t	348	149	0	0
Tfru05709_t	843	644	28	3.29953
Tfru20496_t	627	428	65	11.5252
Tfru25803_t	750	551	12	1.65276
Tfru25804_t	519	320	0	0
Tfru25805_t	1290	1091	117	8.13843
Tfru25806_t	441	242	0	0
Tfru25807_t	1437	1238	21	1.2873
Tfru25808_t	855	656	76	8.79204
Tfru25809_t	405	206	0	0
Tfru05940_t	939	740	172	17.6391
Tfru17094_t	936	737	142	14.6218
Tfru17095_t	984	785	127	12.2776
Tfru24722_t	432	233	149.796	48.7893
Tfru24723_t	369	170	6	2.67844
Tfru22614_t	1929	1730	36	1.5792
Tfru22615_t	945	746	0	0
Tfru22616_t	561	362	0	0
Tfru22617_t	648	449	0	0
Tfru18074_t	753	554	105	14.3833
Tfru18075_t	1791	1592	341	16.2552
Tfru18076_t	1788	1589	647	30.9001
Tfru18077_t	369	170	0	0
Tfru26525_t	309	110	0	0
Tfru26526_t	834	635	13	1.55364
Tfru26527_t	708	509	5.27218	0.786054
Tfru26528_t	495	296	0	0
Tfru26529_t	639	440	0	0
Tfru26530_t	1302	1103	236.786	16.2915
Tfru26531_t	780	581	0	0
Tfru26532_t	351	152	231	115.332
Tfru26533_t	336	137	0	0
Tfru26534_t	327	128	0	0
Tfru10914_t	3174	2975	804	20.5092
Tfru10915_t	303	104	1	0.729703
Tfru10916_t	408	209	0	0
Tfru10917_t	1656	1457	212	11.0422
Tfru10918_t	702	503	14	2.11222
Tfru10919_t	678	479	0	0
Tfru23669_t	390	191	143.236	56.9111
Tfru15822_t	731	532	12	1.71179
Tfru15823_t	1143	944	14	1.12547
Tfru00316_t	591	392	22	4.25908
Tfru00317_t	372	173	0	0
Tfru29352_t	300	101	0	0
Tfru00892_t	711	512	9	1.33399
Tfru00893_t	1092	893	3	0.254947
Tfru00894_t	555	356	40	8.52687
Tfru00895_t	1896	1697	4569	204.324
Tfru00896_t	354	155	0	0
Tfru23657_t	345	146	0	0
Tfru23658_t	534	335	68.6173	15.5442
Tfru27014_t	1080	881	0	0
Tfru27015_t	1080	881	0	0
Tfru27016_t	1035	836	0	0
Tfru01596_t	891	692	0	0
Tfru01597_t	891	692	0	0
Tfru25847_t	2574	2375	179	5.71965
Tfru09076_t	4620	4421	831	14.2646
Tfru09077_t	513	314	35	8.45898
Tfru16052_t	1503	1304	416	24.21
Tfru16053_t	321	122	0	0
Tfru13214_t	966	767	765	75.6913
Tfru13215_t	918	719	0	0
Tfru13216_t	2373	2174	160	5.58522
Tfru13217_t	591	392	1004	194.369
Tfru13218_t	2241	2042	170	6.3179
Tfru13219_t	984	785	0	0
Tfru13220_t	1968	1769	0	0
Tfru13221_t	1059	860	0	0
Tfru17071_t	1317	1118	0	0
Tfru17072_t	366	167	0	0
Tfru17073_t	1335	1136	385	25.7195
Tfru17074_t	1125	926	0	0
Tfru17075_t	447	248	302	92.4134
Tfru17076_t	2118	1919	4	0.158185
Tfru06244_t	750	551	0	0
Tfru06245_t	2103	1904	4	0.159431
Tfru06246_t	1251	1052	26	1.87559
Tfru06247_t	978	779	0	0
Tfru06248_t	1557	1358	11	0.614713
Tfru06249_t	975	776	1	0.0977953
Tfru06250_t	1287	1088	835	58.2421
Tfru06251_t	1707	1508	11	0.553568
Tfru04190_t	1956	1757	37	1.59812
Tfru04191_t	900	701	844	91.3701
Tfru04192_t	504	305	0	0
Tfru04193_t	1038	839	484	43.7787
Tfru04194_t	531	332	177	40.459
Tfru04195_t	1335	1136	46	3.07298
Tfru04196_t	1338	1139	3.16125	0.210628
Tfru04197_t	864	665	581	66.3031
Tfru04198_t	2003	1804	954	40.1321
Tfru02003_t	1080	881	2273	195.796
Tfru02004_t	1818	1619	14	0.656237
Tfru02005_t	1050	851	88	7.84753
Tfru02006_t	1167	968	89	6.97741
Tfru02007_t	1419	1220	2	0.124408
Tfru02008_t	387	188	0	0
Tfru11698_t	1191	992	0	0
Tfru11699_t	660	461	11	1.8108
Tfru11700_t	677	478	1267	201.154
Tfru23229_t	570	371	2	0.409106
Tfru23230_t	1203	1004	0	0
Tfru23231_t	1599	1400	686	37.1857
Tfru23232_t	1101	902	291	24.4831
Tfru23233_t	1308	1109	177	12.1122
Tfru23234_t	3537	3338	236	5.36544
Tfru23235_t	1908	1709	301	13.3661
Tfru23236_t	447	248	209	63.955
Tfru23237_t	1065	866	392	34.3517
Tfru23238_t	2040	1841	3528	145.43
Tfru23239_t	2538	2339	422	13.6918
Tfru23240_t	3633	3434	479	10.5856
Tfru11631_t	438	239	0	0
Tfru11632_t	1218	1019	149	11.0966
Tfru11633_t	1608	1409	1291	69.5336
Tfru11634_t	1803	1604	29	1.37206
Tfru11635_t	2355	2156	305	10.7357
Tfru11636_t	1308	1109	685	46.8747
Tfru11637_t	1239	1040	309	22.5478
Tfru11638_t	972	773	701	68.8206
Tfru11639_t	480	281	1457	393.489
Tfru11640_t	489	290	10	2.61687
Tfru11641_t	771	572	1954	259.244
Tfru11642_t	918	719	28	2.95535
Tfru11643_t	921	722	2	0.210219
Tfru11644_t	555	356	0	0
Tfru11645_t	432	233	117	38.1074
Tfru11646_t	1452	1253	0	0
Tfru11647_t	675	476	368	58.6706
Tfru11648_t	375	176	71	30.6144
Tfru11649_t	1014	815	53	4.93512
Tfru11650_t	483	284	31	8.28367
Tfru11651_t	1221	1022	1	0.0742555
Tfru11652_t	819	620	0	0
Tfru11653_t	1251	1052	2721	196.287
Tfru11654_t	1281	1082	10	0.701378
Tfru11655_t	504	305	1	0.248817
Tfru11656_t	1155	956	59	4.68354
Tfru11657_t	5889	5690	545	7.26882
Tfru11658_t	345	146	0	0
Tfru11659_t	1293	1094	17	1.17926
Tfru11660_t	951	752	32	3.22933
Tfru11661_t	1059	860	2	0.176486
Tfru11662_t	669	470	128	20.6677
Tfru11663_t	2070	1871	7	0.283925
Tfru11664_t	1083	884	205	17.5987
Tfru11665_t	936	737	0	0
Tfru11666_t	327	128	0	0
Tfru11667_t	2187	1988	407	15.5367
Tfru11668_t	405	206	44	16.2093
Tfru11669_t	408	209	37	13.4349
Tfru11670_t	1461	1262	389	23.3921
Tfru11671_t	693	494	0	0
Tfru07120_t	1311	1112	2	0.136491
Tfru07121_t	1656	1457	39	2.03135
Tfru07122_t	2418	2219	15	0.512996
Tfru07123_t	366	167	0	0
Tfru07124_t	834	635	0	0
Tfru07125_t	549	350	17	3.68604
Tfru07126_t	342	143	0	0
Tfru07127_t	456	257	0	0
Tfru07128_t	383	184	0	0
Tfru28163_t	1839	1640	1021	47.2456
Tfru28164_t	756	557	215	29.2929
Tfru28165_t	1800	1601	334	15.832
Tfru11368_t	951	752	0	0
Tfru11369_t	360	161	0	0
Tfru11370_t	2469	2270	0	0
Tfru27661_t	2727	2528	0	0
Tfru27662_t	2607	2408	2	0.0630309
Tfru27663_t	2322	2123	18561	663.485
Tfru27664_t	324	125	866	525.76
Tfru22358_t	345	146	0	0
Tfru22359_t	462	263	10	2.88552
Tfru22360_t	1365	1166	0	0
Tfru22361_t	1746	1547	46	2.25656
Tfru04998_t	456	257	0	0
Tfru04999_t	567	368	38	7.83638
Tfru05000_t	1698	1499	9	0.455639
Tfru05001_t	1365	1166	0	0
Tfru05002_t	1071	872	691	60.1369
Tfru05003_t	1029	830	57	5.21166
Tfru05004_t	2322	2123	1883	67.3101
Tfru05005_t	312	113	0	0
Tfru05006_t	966	767	46	4.55137
Tfru05007_t	1248	1049	452	32.6996
Tfru05008_t	336	137	645	357.288
Tfru05009_t	366	167	6	2.72656
