"target_id","CAM_01","CAM_02","CAM_03","reC3_01","reC3_02","reC3_03"
"Tfru00058_t",0.0876020612840953,0.12305384127187,0.0565790270861057,0.52103060688935,0.265378993862478,0.096139301084011
"Tfru00059_t",0.311534153664206,1.00024976539409,0.268278303958346,32.0097100871827,20.1333759299178,18.7662172770276
"Tfru00060_t",0,0,0,0,0,0
"Tfru00061_t",0,0,0,4.5207491008414,2.52186743300529,3.90818299474078
"Tfru00062_t",0,0,0,0,0,0
"Tfru00063_t",2.38768446042566,2.70571503292415,2.83369892970126,13.4488776689946,11.0277743353553,8.96946538187647
"Tfru00064_t",46.7357591265854,40.7162954308794,45.0565585197451,38.0845679188778,29.4012559116134,27.7718655660567
"Tfru00065_t",17.3575158618693,14.9774830357972,15.620097765696,11.4009846756871,13.7465222213351,14.6043014050278
"Tfru00066_t",7.41468102679172,6.49764137410621,8.37687237517656,7.03634362973965,7.30082323519965,8.11239251149762
"Tfru00067_t",14.4623420887289,12.4701371462261,13.4478462769232,11.4347887757398,8.47670174902154,10.4633908934715
"Tfru00068_t",24.2691501744134,28.4597144250997,23.7438642980361,23.9985290384902,23.3714300467181,21.9288033286706
"Tfru00069_t",11.0000750073012,10.9936522941682,11.701617730291,14.72483618126,17.921769074605,21.698191851417
"Tfru00070_t",0,0,0.116686638657151,0,0,0.0991371932683511
"Tfru00071_t",0,0,0,0,0,0
"Tfru00072_t",0,0.162099771675444,0,0,0,0
"Tfru00073_t",0.341043478097892,0.319373839728614,0.146845160962315,0.0587948875692048,0.295184753660294,0.166346575984784
"Tfru00074_t",11.3506667145246,10.6604438078321,11.5035007926159,10.5428744349279,10.425882089759,11.8636604444295
"Tfru00075_t",27.6710736546904,31.6957483521969,33.403541259741,22.4338261512575,19.8075101140109,30.4954243411583
"Tfru00076_t",0,0,0,0.33465536775591,0.37337018905427,0.394512579116673
"Tfru00077_t",5.36906675457173,5.53698177159997,4.72255619127591,3.57131380962733,3.16884075742318,3.0203044326114
"Tfru00078_t",0,0,0,0,0,0
"Tfru00079_t",0,0,0,0,0,0
"Tfru00080_t",1.05613045084105,3.39094196656837,1.48825472847293,1.58900742998463,3.90577220909828,4.00400961154689
"Tfru00081_t",40.798256453774,50.1225016094214,40.3813817340599,60.2929801966982,23.0505969035463,12.7388725028762
"Tfru00082_t",0.341679214118749,0.23997688618144,0.294237787361195,0.220891824675355,0.184834378033348,0.218736867709529
"Tfru00083_t",5.91159805272109,6.77498467137023,5.45845315938809,4.55216773762945,2.92788348897063,2.73925598913489
"Tfru00084_t",0,0,0,0.109859473865088,0,0
"Tfru00085_t",1.90881677296856,1.92929646506359,2.16840020610837,2.24942511269538,1.88223847690472,1.98184428856232
"Tfru00086_t",10.1025136623892,9.38947538211177,9.61556984377285,3.29995609470701,7.82364147728748,7.39136795380491
"Tfru00087_t",16.1243838587757,17.4445506719877,21.5326609416284,19.3377121173373,19.7207227288904,18.3796771386248
"Tfru00088_t",36.5744384361183,51.4202716356426,30.3508412633826,51.3597388319571,77.9899148163501,83.2778581024933
"Tfru00089_t",4.0389604217042,5.83559178031597,3.87566335539824,2.26796433065715,3.59573955420259,4.72808152510598
"Tfru00090_t",0,0,0,0.678897217337604,0,0.480195779848974
"Tfru00091_t",0.229850552042264,0.0922482968768599,0.395872590793072,1.18876667342387,1.59154789205623,0.588584704219759
"Tfru00092_t",0,0,0,0,0,0.0932701970051255
"Tfru00093_t",0.114925276021132,0.27674489063058,0.197936295396536,1.54539667545103,0.795773946028115,0.420417645871256
"Tfru00094_t",44.8712140325108,63.7670777719247,40.4920052056533,188.342590086215,94.6520297576413,37.7440026225944
"Tfru00095_t",15.4004604174229,15.7645784128275,12.7405946760362,13.0661495353075,12.5058825964565,12.0271486786939
"Tfru00096_t",0.446863706231104,0,0,0,0,0
"Tfru00097_t",10.9543967531848,9.81555762324629,10.457818576644,11.0973077857558,9.256940399404,9.41913557409004
"Tfru00098_t",3.34132180340984,5.36402880816923,6.57688326976672,4.4436908775316,9.91552422522533,3.84156623914861
"Tfru00099_t",0,0,0,0,0,0
"Tfru00100_t",10.3035857471167,9.10479276991024,9.41778551055353,10.7045913052438,10.2479974240988,9.15859148569479
"Tfru00101_t",0,0,0,0,0,0
"Tfru00102_t",0,0.0446283951138217,0,1.15021633126783,0.57747593105217,0.366105584670681
"Tfru00103_t",0,0,0,0,0,0
"Tfru00104_t",0.248551410566413,0.598522233878562,0.428081159570615,0,0,0.363698578854306
"Tfru00105_t",0,0,0,0,0,0
"Tfru00106_t",1.54276150999319,2.25153606066726,1.8116623364132,1.01551236526042,1.33531266694743,2.15486854149237
"Tfru00107_t",0.109531130080114,0,0.188645934726034,2.60583234423409,2.8440877829851,0.881506725019759
"Tfru00108_t",16.5360794383904,18.6821056115656,16.110761022827,12.3813656112754,9.51611260735785,12.2930119652755
"Tfru00109_t",2.16521589617133,2.08557232011293,2.23749637012682,2.23966092338363,1.4992545220272,0.950490615871821
"Tfru00110_t",0,0,0,0,0,0
"Tfru00111_t",0,0,0.528070919467971,0,0,0.448650071723389
"Tfru00112_t",3.21653562772524,2.91499301226158,3.42517798940095,11.3766292042308,14.5188202941065,17.4602269576783
"Tfru00113_t",35.5277527935327,34.1894172632842,29.2425440709488,32.2825144124726,33.128971126337,30.7325299131889
"Tfru00114_t",0,0,0,0,0,0
"Tfru00115_t",83.5423523883196,83.3996552299197,96.3266078897867,205.5072936194,201.127708657635,131.148289211714
"Tfru00116_t",0,0,0,0,0,0
"Tfru00117_t",0,0,0,0,0,0
"Tfru00118_t",20.1088667803997,19.3691982495594,14.6230702487366,12.0179252101564,14.6974791707241,21.2512174931625
"Tfru00119_t",19.6171987975543,18.948992834588,18.2295933374405,16.1645606591651,15.8282114940932,14.1904821498893
"Tfru00120_t",14.8831332949417,14.4933522473555,15.4190060110448,10.6279161515384,10.8547645295332,11.1654155440003
"Tfru00121_t",176.114019147743,194.317376227708,188.668203649129,260.578622602848,260.36884010318,195.654043897805
"Tfru00122_t",0,0,0,0.738517086350861,1.44191759271454,0.34824396502197
"Tfru00123_t",0,0,0,0.234228689561414,1.37195932676074,0.497022047113566
"Tfru00124_t",0,0,0,0,0,0
"Tfru00125_t",209.320192030414,235.786474605125,197.093680463862,119.992865247508,142.577052549486,141.404061094038
"Tfru00126_t",6.90055142516799,8.19201050581991,6.50867529146433,10.8578280228664,10.9813104700105,10.294143751623
"Tfru00127_t",1.3772192913352,1.93456776688071,2.66848952338895,6.41057044627509,5.21513227692862,4.40835470066234
"Tfru00128_t",0,0,0,0,0,0
"Tfru00129_t",0,0,0,0,0,0
"Tfru00130_t",0,0,0,0,0,0
"Tfru00131_t",233.422936987231,422.534602010162,268.228548945021,2295.50758505663,2997.47931111537,3691.75292197659
"Tfru00132_t",0.0698921603755802,0.392707599932523,0.0601877836667503,0.216885633512358,0.241976187415371,0.613627885121907
"Tfru00133_t",3.36940013789228,6.85153259530859,3.48187937811179,16.0321396365846,19.0533602759232,10.6824301837287
"Tfru00134_t",0,0,0,0,0,0
"Tfru00135_t",0,0,0,0,0,0.331348031409044
"Tfru00136_t",0,0,0,0,0,0
"Tfru00137_t",0.184435514317118,0.0740214105565144,0.158827038347824,5.72330475262028,7.18358505888992,5.53253008316462
"Tfru00138_t",132.57887584244,119.5412134392,113.451236403476,135.162264191586,107.00503226389,121.358569827649
"Tfru00139_t",13.0794598566325,12.5175967396798,15.5954836816025,14.569866030922,17.4164896570824,12.1457902650926
"Tfru00140_t",31.2652254461921,38.9849950879442,32.8844163488336,32.5870664352317,38.0095095300304,43.5668534848899
"Tfru00141_t",0.523103217754965,2.51930902927713,1.44150866186668,0.757524167859268,0.452763663252298,10.3334783020685
"Tfru00142_t",7.17538567439007,7.30277026134079,7.27300618225939,9.76591011544882,9.80611713324286,11.0019191679417
"Tfru00143_t",10.7196281815993,10.9685970247765,9.05427427721248,9.06893763546061,8.74463272478765,9.74721087340437
"Tfru00144_t",5.22767536545711,6.13423191052314,5.9113144848562,5.62337286723035,4.38609792110093,3.74119348595701
"Tfru00145_t",1.22561557624128,1.07321228143742,1.4872129940255,0.518627052019603,1.15724951169739,0.896705116830444
"Tfru00146_t",25.4996202435688,20.4680521110377,28.9382863869736,19.0155117080882,19.8466022139412,13.8838723372524
"Tfru00147_t",8.27438886794156,5.55733408180174,10.4701337681512,1.2226973000824,2.55777341823233,5.06546221684721
"Tfru00148_t",0,0,0,0,0,0
"Tfru00149_t",0,0,0,0,0,0
"Tfru00150_t",0,0,0,0,0,0
"Tfru00151_t",0.123002015770787,0,0,0,0,0.179985533898617
"Tfru00152_t",5.46197496037275,6.68071876329259,4.70359144060716,7.8020633776819,6.97872809247025,6.08941769177736
"Tfru00153_t",26.6104558464058,29.2524275604037,30.5365604339498,35.6622175472617,38.6707862614616,48.2907639016311
"Tfru00154_t",0,0,0,0,0,0
"Tfru00155_t",14.7156748753825,16.4639691313214,13.4102136976227,11.4162248339384,11.6464285740799,10.9508834843636
"Tfru00156_t",2.45423572590745,3.03071932660605,2.27604499672826,3.28067545235591,3.16999680848402,2.37572815508696
"Tfru00157_t",0,0,0,0,0,0
"Tfru00158_t",21.1314444639837,37.6469261137767,16.4220336858592,89.0313307923714,60.2231225949268,75.0401650641053
"Tfru00159_t",0,0,0,0,0,0
"Tfru00160_t",2.10239022018502,2.80676211107289,1.90834151013184,5.96566293437226,6.72303144093452,8.1353557402029
"Tfru00161_t",0,0,0,0,0,0
"Tfru00162_t",5.99471030228419,6.91278141882656,3.92630016305671,2.18338803586142,1.90006025354402,4.01530541579352
"Tfru00163_t",10.1025136623892,7.04210653658383,11.218164817735,3.5749524359326,4.60214204546323,4.08470334289219
"Tfru00164_t",5.60236663278492,4.39608376007854,5.34371765668546,1.79306824882854,1.4568862348467,1.19474548107493
"Tfru00165_t",0,0.186452087604566,0,0.961093203619738,0.268069472141268,0.28324912362386
"Tfru00166_t",8.54478166781832,7.88433566263223,8.25236303811033,8.34294983512904,9.40026884723516,7.77077277272646
"Tfru00167_t",1.09659562599898,0.969729607545132,1.02436411989287,1.34577855484733,1.25479642850197,1.59102035391287
"Tfru00168_t",25.0609233951497,27.39188920295,27.9587111073017,15.3819533149848,23.126899709141,25.7043585874767
"Tfru00169_t",0,0,0,0,0,0
"Tfru00170_t",0.724227383116962,0.581323316829279,0,0,0.626843483041352,0.529871203319186
"Tfru00171_t",16.9873923618736,27.7667373599348,15.2271773497632,15.0954793045559,16.307148909623,16.1006820317258
"Tfru00172_t",22.6914625918755,29.0589743269068,22.076630851918,16.1255586483621,14.0929925070557,14.1939931970192
"Tfru00173_t",17.1586180673779,17.1713965029987,18.518200506253,24.4311888926017,28.2079568476238,29.6320281788969
"Tfru00174_t",0,0,0,0,0,0
"Tfru00175_t",6.45457876755418,7.20478024791312,7.55591511304532,7.09378316957426,7.07061391330593,6.05058211976347
"Tfru00176_t",0.905772256295929,0.727045876193904,0.975009649156791,0.468457379122828,0.391988379074496,0.828370078522611
"Tfru00177_t",0.750092649745067,2.10729703178077,1.61485973141594,0,1.29846150568427,1.37198794255307
"Tfru00178_t",2.86207696415753,3.3108634727778,2.2472116182269,2.96048165343455,2.69580384747275,3.20258828754673
"Tfru00179_t",1.86295450073959,2.13622507973552,2.06265504870192,1.92700709648678,2.30350087597632,2.53129602241682
"Tfru00180_t",31.4485241692765,32.7093978641261,29.2434352768186,19.7011438553949,18.6576823734175,17.0676264544247
"Tfru00181_t",50.0921685796107,57.6020781173121,37.2546630822954,82.5945085722883,69.3160011258742,49.114603879956
"Tfru00182_t",0,0,0,0,0,0
"Tfru00183_t",0.227259810923663,1.03369665039562,0.717586001480408,0.156715678678602,0.065567037257276,0.110847718352349
"Tfru00184_t",8.08916620885167,9.42660946003091,8.89634094263108,5.94783269815521,6.20007837284971,7.05921220743781
"Tfru00185_t",22.7681115258193,22.0848130082525,24.0828039030799,22.8496623648072,22.2493605681474,18.9727387090164
"Tfru00186_t",3.86419109510917,4.710006312941,2.83467030196078,2.66470049214842,5.07882047197799,3.97899876218459
"Tfru00187_t",8.84177444617422,9.87519947947473,11.3629576414895,9.90093038778846,8.33155087779903,8.80333170992535
"Tfru00188_t",6.17374165081298,5.79417341016487,5.35742724235944,4.61757564712536,4.31597153952713,5.45506749165704
"Tfru00189_t",0.734918550214959,1.10607170612878,0.90976023359813,2.04300179583009,2.74316853907272,2.55404294521854
"Tfru00190_t",24.2757257553858,17.2962561569538,32.4146389724217,36.9602225369295,37.5373417097816,31.7303393259547
"Tfru00191_t",3.88457352519023,3.70011217417486,4.37107285129995,3.48238276743126,3.58637949782092,2.80420124978542
"Tfru00192_t",4.95061148831744,2.89000735787077,3.48809701985842,2.17247109568212,1.55815380682112,1.64638553106369
"Tfru00193_t",0.155718956017511,0,0.0670488563182891,1.6107292646392,0.741290349862381,0.569648376518793
"Tfru00194_t",18.7892806274276,24.897738395202,16.6192205747782,58.6353078137099,22.2717157730105,17.2885043181093
"Tfru00195_t",0.263906942737531,0.211833000053355,0.265141367419915,0.227483884364619,0.418770831152623,0.289625936354659
"Tfru00196_t",12.7638270127219,11.6439497903323,12.9798380734935,12.7070126830668,12.3483453535128,13.6890034718326
"Tfru00197_t",74.3168717593574,70.4261161863774,83.9039072758405,54.5046002703679,63.0330070570044,62.1924569840863
"Tfru00198_t",9.46390726194815,7.53806078612739,9.02754168051168,8.96097263036991,20.4783357048992,22.6898747712625
"Tfru00199_t",8.95192538803052,8.29100470997173,16.0109371302315,9.97199846569155,10.7282721057698,10.580051274914
"Tfru00200_t",2.09757022668787,1.33830899841647,1.15790198411386,7.45483039235348,6.51724596963167,8.46029952795852
"Tfru00201_t",0.860174506192295,0.230148481286637,0.246913706373495,1.77949850840856,0,0
"Tfru00202_t",5.58044527130717,4.90591699400566,5.68827590525689,7.30374376496834,6.7686633210907,6.94363531703318
"Tfru00203_t",4.98366641864519,4.85749824274889,5.21134394680668,10.6782477584375,14.7892564715225,11.199142256501
"Tfru00204_t",0,0,0,0,0,0
"Tfru00205_t",0,0,0,0,0,0
"Tfru00206_t",0,0,0,0,0,0.516513106962742
"Tfru00207_t",0,0,0,0,0,0
"Tfru00208_t",47.3940118957343,45.2514309982397,53.3073696602145,32.7299921652108,25.9521450938737,16.1750157437836
"Tfru00209_t",0,0,0,0,0,0
"Tfru00210_t",1.96576004760776,2.98966278400424,1.425531349112,4.60178606474537,3.67151184365897,2.34657248105629
"Tfru00211_t",1.4455226772415,1.94519726010532,1.7573858129741,1.36329157826206,0.662373075774161,1.15091458176922
"Tfru00212_t",485.108700015614,659.885013380492,528.161537912076,827.128629356044,605.90647626223,383.139345050138
"Tfru00213_t",0,0.196027630863327,0.210307313858819,0,0,0
"Tfru00214_t",0,0,0,0,0,0
"Tfru00215_t",0,0,0,0,0,0
"Tfru00216_t",6.30586363175514,8.16386259285528,8.23304757982904,4.83940292500617,5.63400246534191,7.44129053588108
"Tfru00217_t",29.8381683015831,33.2516938532028,26.4436065260276,20.3762806215702,23.8200524491045,30.5205814310289
"Tfru00218_t",7.03477895456411,6.48668318156461,6.10808120970722,6.43472407579201,5.88755694480507,5.69987406002395
"Tfru00219_t",14.5028439900183,8.3049685126181,14.0883762673424,20.1239427810554,17.9871088576894,14.2987139175047
"Tfru00220_t",6.46233667472673,4.40911378957207,9.18234087278969,2.33958425688843,3.91536084790949,5.20088967761658
"Tfru00221_t",116.939067164276,102.166843028245,105.791976615695,55.239717307294,59.7422791258551,68.5690617158586
"Tfru00222_t",84.0103767714475,84.7627856358745,94.1706805609615,135.445683954259,120.648110405256,157.268141902129
"Tfru00223_t",6.26851384834502,6.01820600736805,7.72675532644137,5.72121137121845,7.28734211529606,5.84525075159408
"Tfru00224_t",0.22107993887223,0.399277332337409,0.761533852288778,0.914724671866154,0.813246943033831,1.53662649565944
"Tfru00225_t",0.684402254757209,3.02146050992599,2.50484148970749,9.38011959846453,5.92373477134982,6.50953790421923
"Tfru00226_t",0,0,0,0,0.296791201299262,0
"Tfru00227_t",0.292515239454901,0.046959265332162,0.352660175328717,0.302572576000295,0.911454873070852,1.3696949264931
"Tfru00228_t",0,0,0,0.109859473865088,0.0919264782785323,0.310822047162466
"Tfru00229_t",3.39656196887529,4.52724940952307,4.29351430073792,15.0848141361904,20.2012868673668,21.3623000954436
"Tfru00230_t",8.4458261491478,6.5225096246436,9.69752171383729,8.67002935367425,8.75002848613436,9.36253767347718
"Tfru00231_t",0,0.610257963954612,1.63678090424059,0,0.658043839984788,0.278122442653293
"Tfru00232_t",0,0,0,0,0,0
"Tfru00233_t",0,0,0,0,0.231572752606112,0
"Tfru00234_t",1.19654959419603,1.36484605356715,1.95235815204469,2.80108716984501,2.18032516696609,2.76454541947726
"Tfru00235_t",0,0,0.466746554628603,0,0,0
"Tfru00236_t",40.469145699759,24.1445471167967,42.79144098673,81.7493222195034,79.8600139791007,66.1919926868851
"Tfru00237_t",6.91810867422697,5.53120878032896,8.4051320259012,9.46714484818818,9.92315512138564,9.25749557122817
"Tfru00238_t",0,0,0,0,0,0
"Tfru00239_t",0,0,0,0,0,0
"Tfru00240_t",0,0,0,0,0,0
"Tfru00241_t",0.931855715041652,0.74798256418157,2.3456802105482,3.92972587273557,2.85395634696474,2.15022820211731
"Tfru00242_t",0,0.0326396442482984,0.0700345749926756,0,0.0351954715964758,0
"Tfru00243_t",13.1722092282096,12.4328372375544,12.2669957615874,15.3115940349403,15.3374962734759,14.9110844829057
"Tfru00244_t",3.28054102842664,2.80495903720904,3.13211503763933,2.28681167966539,2.16042831166483,2.9219383279093
"Tfru00245_t",4.61303019230757,3.56037513289253,3.59054767737,8.16683959939634,8.98365341630763,9.15160869643005
"Tfru00246_t",8.20738038711177,8.66050503511218,8.5766600707825,10.4927253798039,13.6488116118908,11.2674698035182
"Tfru00247_t",31.8546222335744,33.1205820319178,28.0002083410304,22.1942037279902,22.2855790052216,15.8191018413664
"Tfru00248_t",0,0,0,0,0,0
"Tfru00249_t",32.3803273140329,30.3911244158489,38.0940264654015,43.2516248487851,55.3905157022704,59.7861962802854
"Tfru00250_t",6.69109195524802,7.63848552404781,5.37791162943756,12.5349659680065,13.8349349809191,13.489676846851
"Tfru00251_t",3.27990823242563,3.94907837721471,3.01707954788766,3.85531693998601,4.51638784585833,3.87224423041066
"Tfru00252_t",11.1873114796149,14.909920707273,14.1783061443715,29.2573996805431,37.4531107669734,33.8212263868762
"Tfru00253_t",0,0,0,0,0,0.574439781729902
"Tfru00254_t",20.4188437924689,15.5922533776706,20.4929615306924,19.7333861795844,15.5661807470322,15.8115322439233
"Tfru00255_t",0.536807519306373,0.301619511258078,0.231136472739405,1.94342462233544,2.04435089457255,1.88519033333299
"Tfru00256_t",1.6327105026253,1.81689214047529,1.98119893550393,1.95752695900685,1.4452840080938,2.03616585113884
"Tfru00257_t",0,0.116666963697205,0,0,0,0.106340933955671
"Tfru00258_t",7.48254533920997,5.68831168616411,6.13677138272295,4.44322552085786,3.94066545551682,4.35932681614979
"Tfru00259_t",16.3121144086808,11.5586591103082,13.9957572853073,11.0632240718947,8.79185884360899,8.65581923586258
"Tfru00260_t",16.2428166956084,16.43386721398,14.0922335299806,15.0155165744975,12.3118954923927,15.2461812651825
"Tfru00261_t",0.0193171710212572,0.0310110393271946,0.0166350232162414,0.519514817086549,0.317673727764558,0.254396660582846
"Tfru00262_t",11.6005420040751,11.7145064394762,11.3594052911004,15.0960129588601,13.1986153940824,16.6325273249552
"Tfru00263_t",77.7663622816777,129.171612650778,97.7644810370728,18.201784855715,13.2653634905042,21.1805273726031
"Tfru00264_t",13.1008548291352,11.6923961806985,9.70395099672232,10.1397778511663,10.1498059680969,13.5397405506306
"Tfru00265_t",2.12945354040464,2.64661344302147,3.43094973516857,55.1377782583588,58.6823911219795,48.2473077950307
"Tfru00266_t",1.13527536177632,1.82252716262121,0.244411202592682,0,0.982619517815122,1.03826114571584
"Tfru00267_t",38.8149209133903,41.2923519645143,40.0648743490536,36.0245207005515,33.3655298296084,27.4258653022761
"Tfru00268_t",3.26253890374553,6.87428934639164,1.75596397979209,10.5459761926316,8.118536016123,11.0398408426018
"Tfru00269_t",91.9573043038817,89.3038309684391,94.8315466059607,115.082252636134,102.192429852773,60.8421031389482
"Tfru00270_t",14.4979386724224,16.1570262405872,14.8815918053196,7.56515358434758,9.24328529470157,8.42895273427984
"Tfru00271_t",0,0,0,0,0,0
"Tfru00272_t",5.20098635214464,5.33437872877264,4.72766501592861,7.6213947294781,5.50199337920213,4.17518463137046
"Tfru00273_t",0,0.0862321036022821,0,1.00011457090225,0.836860100850219,0.628798565998749
"Tfru00274_t",164.027864913073,200.441606642691,210.022639319908,162.728823516873,148.330712839461,197.599650506473
"Tfru00275_t",3.36265684208595,3.32893887342019,4.24711341236437,6.60871794283552,5.86949643930394,4.01839617277186
"Tfru00276_t",9.94973566294177,8.61148776735951,8.04669137433868,6.44358059275437,6.73969720767118,6.64658216454136
"Tfru00277_t",20.63966431575,21.1268005951034,20.9808011746277,16.7791156000091,16.6078201899091,15.2392710313333
"Tfru00278_t",0,0,0,0,0,0
"Tfru00279_t",9.04808065415714,9.6906633696919,8.53924073879855,11.2636572775504,12.5667007087389,13.2013246840623
"Tfru00280_t",23.3069540572824,24.5212745516308,22.2253296702462,22.2014287521119,23.5921093634672,20.1351058051927
"Tfru00281_t",0.514349245539474,0.756906688966154,0.664399432353985,5.76369882527908,5.93582402598523,7.08729771467416
"Tfru00282_t",0,0,0,0,0,0.140011525800405
"Tfru00283_t",0,0,0,0,0,0
"Tfru00284_t",6.8950201237905,5.89861112999541,5.70327998447373,10.8858162893791,7.93099165890953,8.42987321592869
"Tfru00285_t",12.4960702087601,21.92783002806,15.605804796581,8.95287508845173,5.2908334887122,11.2402298716621
