target_id	length	eff_length	est_counts	tpm
Tfru30618_t	702	503	10	1.40597
Tfru30619_t	1200	1001	22	1.55429
Tfru30620_t	1710	1511	92	4.30592
Tfru30621_t	1515	1316	178	9.56549
Tfru20942_t	489	290	17	4.14566
Tfru31153_t	852	653	12	1.2996
Tfru31154_t	504	305	85	19.7089
Tfru31155_t	3048	2849	2997	74.3939
Tfru31156_t	420	221	0	0
Tfru31157_t	1257	1058	0	0
Tfru31158_t	873	674	0	0
Tfru31159_t	1263	1064	2	0.132933
Tfru31160_t	2709	2510	254	7.15654
Tfru31161_t	363	164	4	1.72488
Tfru31162_t	555	356	9	1.78787
Tfru31163_t	1146	947	316	23.5983
Tfru31164_t	1350	1151	0	0
Tfru31165_t	1410	1211	276	16.1179
Tfru31166_t	624	425	1	0.1664
Tfru31167_t	1389	1190	7	0.416001
Tfru31168_t	693	494	17	2.43369
Tfru31169_t	543	344	0	0
Tfru31170_t	1086	887	874	69.6836
Tfru31171_t	2304	2105	504	16.9325
Tfru31172_t	486	287	0	0
Tfru31173_t	1797	1598	399.075	17.6612
Tfru31174_t	684	485	18	2.62466
Tfru31175_t	4986	4787	71	1.04891
Tfru06117_t	384	185	0	0
Tfru23535_t	771	572	1	0.123637
Tfru23536_t	1239	1040	2	0.136
Tfru26940_t	303	104	0	0
Tfru26941_t	3243	3044	324.681	7.5432
Tfru26942_t	873	674	25.8333	2.71059
Tfru26943_t	1287	1088	6.42926	0.417903
Tfru26944_t	306	107	0	0
Tfru26945_t	498	299	0	0
Tfru26946_t	426	227	3	0.934627
Tfru06765_t	1140	941	0	0
Tfru06766_t	414	215	11	3.61824
Tfru06767_t	2094	1895	54	2.01524
Tfru06768_t	306	107	4	2.64374
Tfru06769_t	1923	1724	0	0
Tfru06770_t	1308	1109	88	5.6117
Tfru06771_t	3546	3347	0	0
Tfru06772_t	2094	1895	0	0
Tfru06773_t	1344	1145	0	0
Tfru06774_t	1500	1301	35	1.90254
Tfru09709_t	756	557	174	22.0921
Tfru09710_t	1497	1298	396	21.5756
Tfru09711_t	1236	1037	3	0.204591
Tfru09712_t	2865	2666	221	5.8624
Tfru09713_t	2505	2306	182	5.58155
Tfru09714_t	2259	2060	749	25.7133
Tfru09715_t	576	377	16	3.00138
Tfru09716_t	1554	1355	222	11.5866
Tfru09717_t	501	302	194	45.4295
Tfru09718_t	1998	1799	824	32.3921
Tfru09719_t	402	203	529	184.29
Tfru09720_t	933	734	47	4.5284
Tfru09721_t	1494	1295	11	0.600711
Tfru09722_t	1674	1475	129	6.18501
Tfru09723_t	1344	1145	101	6.23819
Tfru09724_t	423	224	21	6.63001
Tfru09725_t	648	449	0	0
Tfru09726_t	432	233	153	46.4385
Tfru09727_t	1830	1631	195	8.4552
Tfru09728_t	2445	2246	184	5.79363
Tfru09729_t	933	734	31	2.98682
Tfru09730_t	1458	1259	50	2.80858
Tfru12095_t	924	725	0	0
Tfru26711_t	1209	1010	0	0
Tfru26712_t	1233	1034	0	0
Tfru26713_t	882	683	49	5.07363
Tfru26714_t	768	569	0	0
Tfru26715_t	738	539	127	16.6632
Tfru26716_t	1791	1592	12	0.533066
Tfru26717_t	582	383	0	0
Tfru26718_t	759	560	271	34.2235
Tfru26719_t	3387	3188	88	1.95212
Tfru26720_t	2685	2486	105	2.98697
Tfru26721_t	1986	1787	178	7.04431
Tfru26722_t	987	788	49	4.39757
Tfru26723_t	918	719	171	16.8194
Tfru26724_t	3036	2837	301	7.50326
Tfru26725_t	2274	2075	20	0.68164
Tfru26726_t	507	308	0	0
Tfru26727_t	549	350	49	9.90082
Tfru26728_t	1272	1073	47	3.09771
Tfru26729_t	987	788	136	12.2055
Tfru26730_t	381	182	36	13.9886
Tfru09648_t	4326	4127	932	15.9707
Tfru09649_t	459	260	42	11.424
Tfru09650_t	966	767	381	35.1296
Tfru09651_t	1200	1001	328	23.173
Tfru09652_t	435	236	0	0
Tfru09653_t	342	143	0	0
Tfru09654_t	2949	2750	1261	32.4284
Tfru09655_t	306	107	7	4.62655
Tfru09656_t	567	368	27	5.1887
Tfru09657_t	1569	1370	54	2.78751
Tfru09658_t	819	620	1	0.114065
Tfru09659_t	366	167	3	1.27042
Tfru09660_t	450	251	0	0
Tfru09661_t	858	659	0	0
Tfru09662_t	1134	935	3	0.226909
Tfru09663_t	585	386	70	12.8249
Tfru09664_t	1845	1646	59	2.53493
Tfru09665_t	909	710	3	0.298817
Tfru09666_t	906	707	0	0
Tfru27902_t	822	623	60	6.81093
Tfru27903_t	990	791	0	0
Tfru27904_t	2217	2018	0	0
Tfru18319_t	726	527	3	0.402581
Tfru18320_t	642	443	43	6.86448
Tfru18321_t	435	236	40	11.9865
Tfru18322_t	810	611	33	3.81958
Tfru18323_t	612	413	0	0
Tfru18324_t	594	395	141	25.2444
Tfru18325_t	1635	1436	261	12.8537
Tfru18326_t	936	737	20	1.91913
Tfru18327_t	1224	1025	91	6.27857
Tfru18328_t	1014	815	0	0
Tfru02059_t	957	758	0	0
Tfru27779_t	731	532	4	0.53173
Tfru19265_t	1152	953	0	0
Tfru19266_t	1260	1061	14	0.933159
Tfru19267_t	447	248	4	1.14065
Tfru19268_t	1947	1748	476	19.2579
Tfru19269_t	882	683	0	0
Tfru22611_t	867	668	233	24.6673
Tfru05984_t	774	575	0	0
Tfru05985_t	1335	1136	194	12.0772
Tfru05986_t	1938	1739	293	11.9155
Tfru05987_t	435	236	0	0
Tfru05988_t	606	407	174	30.2342
Tfru05989_t	1167	968	314	22.9402
Tfru05990_t	1446	1247	308	17.4674
Tfru05991_t	1662	1463	605	29.2452
Tfru05992_t	420	221	100	32.0001
Tfru05993_t	1578	1379	1619	83.0282
Tfru05994_t	1488	1289	22	1.20702
Tfru05995_t	477	278	212	53.9305
Tfru05996_t	1599	1400	485	24.4995
Tfru05997_t	1317	1118	41	2.59349
Tfru31345_t	1080	881	82	6.58235
Tfru31346_t	2853	2654	329	8.76674
Tfru31347_t	2160	1961	419	15.1105
Tfru31348_t	1524	1325	182	9.71401
Tfru31349_t	954	755	67	6.27583
Tfru31350_t	351	152	18	8.37475
Tfru31351_t	1083	884	12	0.960002
Tfru31352_t	573	374	39	7.37456
Tfru31353_t	1221	1022	36	2.49112
Tfru31354_t	873	674	59	6.19063
Tfru31355_t	345	146	30	14.5315
Tfru31356_t	879	680	69	7.17601
Tfru31357_t	1206	1007	46	3.23051
Tfru31358_t	1638	1439	123	6.04488
Tfru31359_t	1020	821	3	0.258417
Tfru12096_t	1101	902	0	0
Tfru12097_t	339	140	0	0
Tfru12098_t	1059	860	0	0
Tfru12099_t	1122	923	0	0
Tfru12100_t	990	791	9	0.804654
Tfru12101_t	699	500	0	0
Tfru12102_t	480	281	0	0
Tfru01005_t	468	269	0	0
Tfru01006_t	408	209	0	0
Tfru01007_t	852	653	0	0
Tfru01008_t	411	212	0	0
Tfru01009_t	864	665	0	0
Tfru01010_t	537	338	0	0
Tfru01011_t	738	539	0	0
Tfru01012_t	678	479	635.997	93.8994
Tfru01013_t	519	320	32	7.07201
Tfru01014_t	558	359	59	11.6225
Tfru01015_t	918	719	123	12.0982
Tfru01016_t	939	740	196	18.7313
Tfru01017_t	1497	1298	108	5.88426
Tfru01018_t	1098	899	46	3.6186
Tfru01019_t	1710	1511	98	4.58675
Tfru01020_t	1203	1004	83	5.84638
Tfru01021_t	1299	1100	17	1.09295
Tfru01022_t	1005	806	19	1.6671
Tfru01023_t	1128	929	0	0
Tfru01024_t	675	476	0	0
Tfru01025_t	1602	1403	90	4.53657
Tfru01026_t	1749	1550	345	15.7409
Tfru01027_t	738	539	0	0
Tfru01028_t	1734	1535	0	0
Tfru01029_t	1062	863	0	0
Tfru01030_t	1410	1211	0	0
Tfru01031_t	438	239	0	0
Tfru01032_t	1068	869	29	2.36005
Tfru01033_t	414	215	13	4.2761
Tfru01034_t	1284	1085	251	16.3601
Tfru01035_t	405	206	90	30.8971
Tfru01036_t	1014	815	298	25.8584
Tfru01037_t	1104	905	22	1.71916
Tfru01038_t	603	404	0	0
Tfru01039_t	537	338	0	0
Tfru01040_t	564	365	0	0
Tfru01041_t	579	380	0	0
Tfru01042_t	798	599	0	0
Tfru01043_t	1086	887	1.40605e-05	1.12103e-06
Tfru01044_t	402	203	0	0
Tfru01045_t	607	408	46	7.97335
Tfru30995_t	543	344	1	0.205582
Tfru30996_t	1272	1073	95	6.26133
Tfru30997_t	1161	962	99	7.27785
Tfru30998_t	891	692	18	1.83954
Tfru30999_t	1701	1502	33	1.55377
Tfru31000_t	2526	2327	9	0.27352
Tfru31001_t	1566	1367	6	0.310403
Tfru31002_t	450	251	0	0
Tfru31003_t	504	305	5	1.15935
Tfru31004_t	480	281	12	3.02008
Tfru31005_t	525	326	31	6.72492
Tfru31006_t	1119	920	17	1.30678
Tfru31007_t	315	116	20	12.1931
Tfru31008_t	786	587	5	0.602386
Tfru31009_t	2178	1979	195	6.96838
Tfru31010_t	1110	911	0	0
Tfru31011_t	1251	1052	32	2.15118
Tfru31012_t	1143	944	0	0
Tfru31013_t	498	299	0	0
Tfru31014_t	927	728	0	0
Tfru31015_t	2640	2441	0	0
Tfru31016_t	444	245	26	7.50499
Tfru31017_t	2130	1931	15	0.549354
Tfru31018_t	879	680	83.0396	8.63613
Tfru31019_t	1455	1256	171	9.6283
Tfru31020_t	399	200	97.5105	34.4798
Tfru31021_t	792	593	85.0844	10.147
Tfru31022_t	510	311	139	31.608
Tfru31023_t	1692	1493	0	0
Tfru31024_t	1791	1592	958	42.5565
Tfru31025_t	954	755	463	43.3688
Tfru31026_t	1056	857	28.2622	2.33221
Tfru31027_t	1041	842	0	0
Tfru31028_t	597	398	2218	394.114
Tfru31029_t	846	647	216	23.6098
Tfru31030_t	729	530	0	0
Tfru31031_t	549	350	410	82.8436
Tfru31032_t	336	137	1	0.516205
Tfru31033_t	975	776	437	39.8256
Tfru31034_t	564	365	23	4.45634
Tfru31035_t	522	323	0	0
Tfru31036_t	378	179	3	1.18525
Tfru31037_t	3150	2951	137	3.28318
Tfru31038_t	3756	3557	962	19.1264
Tfru31039_t	726	527	6	0.805163
Tfru31040_t	333	134	0	0
Tfru03206_t	1143	944	29	2.17255
Tfru03207_t	567	368	17	3.26696
Tfru03208_t	3489	3290	132	2.8374
Tfru03209_t	666	467	56	8.48036
Tfru03210_t	1257	1058	49	3.27532
Tfru03211_t	540	341	0	0
Tfru03212_t	639	440	159	25.5557
Tfru03213_t	972	773	36	3.29356
Tfru03214_t	642	443	0	0
Tfru03215_t	852	653	28	3.03241
Tfru03216_t	2934	2735	194	5.01635
Tfru03217_t	981	782	1168	105.628
Tfru03218_t	1428	1229	66	3.79783
Tfru03219_t	4398	4199	165	2.77895
Tfru03220_t	1299	1100	211	13.5654
Tfru03221_t	972	773	2	0.182976
Tfru03222_t	444	245	0	0
Tfru03223_t	324	125	2	1.13152
Tfru03224_t	915	716	206	20.3469
Tfru03225_t	837	638	64	7.09418
Tfru03226_t	519	320	3	0.663001
Tfru03227_t	312	113	10	6.25842
Tfru03228_t	1863	1664	121	5.14251
Tfru03229_t	1314	1115	177	11.2264
Tfru03230_t	2745	2546	16	0.444431
Tfru03231_t	309	110	1	0.64291
Tfru03232_t	1644	1445	6	0.293648
Tfru20797_t	1080	881	11	0.882998
Tfru20798_t	603	404	0	0
Tfru20799_t	576	377	3	0.56276
Tfru24644_t	1047	848	14	1.16755
Tfru01572_t	1032	833	146	12.3951
Tfru01573_t	2262	2063	186	6.37612
Tfru01574_t	573	374	3	0.567274
Tfru01575_t	1878	1679	3	0.126361
Tfru01576_t	1647	1448	9	0.439559
Tfru01577_t	663	464	0	0
Tfru01578_t	663	464	0	0
Tfru01579_t	729	530	0	0
Tfru02883_t	336	137	0	0
Tfru02884_t	1254	1055	0	0
Tfru01618_t	1788	1589	1449	64.4893
Tfru16048_t	735	536	54	7.12479
Tfru16049_t	438	239	8.625	2.55214
Tfru27670_t	501	302	0	0
Tfru27671_t	2889	2690	148	3.89092
Tfru24739_t	1848	1649	116	4.97485
Tfru11445_t	510	311	0	0
Tfru15028_t	2517	2318	567	17.2987
Tfru15029_t	492	293	0	0
Tfru20364_t	1605	1406	0	0
Tfru20365_t	348	149	1	0.474632
Tfru14776_t	549	350	77	15.5584
Tfru14701_t	309	110	28	18.0015
Tfru25653_t	465	266	256	68.0615
Tfru10313_t	1653	1454	108	5.25294
Tfru13710_t	543	344	0	0
Tfru18298_t	1071	872	58	4.70386
Tfru18299_t	1959	1760	317	12.7377
Tfru06263_t	2832	2633	211	5.66728
Tfru06264_t	651	452	6	0.938763
Tfru23915_t	2572	2373	112	3.33782
Tfru26014_t	1887	1688	735	30.7934
Tfru17365_t	1434	1235	175	10.0211
Tfru17366_t	384	185	0	0
Tfru05694_t	1515	1316	88	4.72901
Tfru07600_t	309	110	0	0
Tfru11273_t	1368	1169	282	17.0599
Tfru11174_t	381	182	4	1.55429
Tfru11175_t	870	671	149	15.7039
Tfru11176_t	579	380	23	4.28043
Tfru11177_t	615	416	0	0
Tfru11178_t	1254	1055	0	0
Tfru11179_t	306	107	0	0
Tfru01206_t	859	660	0	0
Tfru25922_t	1689	1490	32	1.51882
Tfru25923_t	1893	1694	13	0.542716
Tfru23887_t	402	203	0	0
Tfru21451_t	699	500	37	5.23329
Tfru21452_t	516	317	0	0
Tfru21453_t	516	317	2	0.446184
Tfru21454_t	477	278	31	7.88606
Tfru21455_t	480	281	30	7.55019
Tfru21456_t	972	773	1	0.0914879
Tfru03750_t	303	104	12	8.16001
Tfru14461_t	636	437	0	0
Tfru28872_t	523	324	424	92.5473
Tfru28873_t	522	323	350.955	76.8408
Tfru19443_t	487	288	0	0
Tfru02320_t	1107	908	13	1.01251
Tfru16264_t	1719	1520	42	1.95411
Tfru16265_t	378	179	2	0.790169
Tfru18052_t	307	108	0	0
Tfru19477_t	354	155	0	0
Tfru19478_t	651	452	152	23.782
Tfru19479_t	1149	950	478	35.5834
Tfru08728_t	309	110	7	4.50037
Tfru25692_t	402	203	0	0
Tfru25693_t	2460	2261	270	8.44513
Tfru02293_t	1131	932	242	18.363
Tfru05201_t	432	233	0	0
Tfru12653_t	504	305	0	0
Tfru16046_t	552	353	59	11.8201
Tfru16047_t	822	623	47	5.33523
Tfru03916_t	702	503	0	0
Tfru05696_t	405	206	0	0
Tfru12940_t	564	365	0	0
Tfru28152_t	1110	911	1	0.0776291
Tfru23684_t	495	296	0	0
Tfru02215_t	591	392	0	0
Tfru27776_t	338	139	0	0
Tfru07951_t	330	131	0	0
Tfru11845_t	858	659	0	0
Tfru12489_t	382	183	0	0
Tfru19796_t	2349	2150	491	16.1505
Tfru06268_t	415	216	0	0
Tfru04871_t	423	224	128	40.4115
Tfru04872_t	672	473	56	8.37278
Tfru04873_t	372	173	114	46.6017
Tfru10962_t	402	203	0	0
Tfru10963_t	393	194	0	0
Tfru19846_t	486	287	0	0
Tfru26932_t	362	163	0.204878	0.0888896
Tfru12659_t	345	146	0	0
Tfru12782_t	1944	1745	1093	44.2963
Tfru18251_t	672	473	102	15.2504
Tfru18252_t	366	167	14	5.92863
Tfru12785_t	309	110	0	0
Tfru12786_t	1158	959	41	3.02349
Tfru12787_t	2517	2318	393	11.9901
Tfru02023_t	1008	809	6	0.5245
Tfru09680_t	585	386	0	0
Tfru27927_t	492	293	0	0
Tfru30697_t	531	332	0	0
Tfru26868_t	966	767	67.5454	6.22792
Tfru26869_t	639	440	67.6409	10.8718
Tfru26870_t	456	257	32	8.80562
Tfru26871_t	588	389	14.523	2.64029
Tfru26872_t	417	218	0	0
Tfru04210_t	327	128	0	0
Tfru04211_t	384	185	0	0
Tfru04212_t	450	251	0	0
Tfru04213_t	1332	1133	394	24.5929
Tfru03475_t	3201	3002	249	5.86586
Tfru03476_t	645	446	3	0.475696
Tfru03832_t	450	251	0	0
Tfru03833_t	315	116	16	9.7545
Tfru23635_t	726	527	0	0
Tfru23384_t	951	752	33	3.10341
Tfru15627_t	438	239	0	0
Tfru15628_t	567	368	0	0
Tfru15629_t	1092	893	8	0.633551
Tfru15630_t	387	188	0	0
Tfru27201_t	1464	1265	6641	371.267
Tfru27202_t	306	107	0	0
Tfru27203_t	424	225	0	0
Tfru17229_t	2718	2519	1281.91	35.9892
Tfru17230_t	2481	2282	324.373	10.0525
Tfru17231_t	309	110	0	0
Tfru25355_t	492	293	0	0
Tfru25356_t	897	698	22	2.229
Tfru25357_t	2457	2258	55	1.72259
Tfru29878_t	312	113	0	0
Tfru29879_t	864	665	56	5.95538
Tfru07958_t	348	149	0	0
Tfru00900_t	495	296	56	13.3795
Tfru00901_t	405	206	14	4.80622
Tfru17854_t	414	215	0	0
Tfru13179_t	429	230	310	95.3184
Tfru13180_t	300	101	0	0
Tfru13848_t	696	497	94	13.3756
Tfru13849_t	396	197	0	0
Tfru03966_t	335	136	0	0
Tfru12772_t	342	143	0	0
Tfru12773_t	1128	929	145	11.0381
Tfru12774_t	1881	1682	85	3.57385
Tfru12775_t	672	473	0	0
Tfru27907_t	1404	1205	64	3.75609
Tfru27908_t	441	242	0	0
Tfru27909_t	306	107	98	64.7717
Tfru27910_t	393	194	9	3.28083
Tfru27911_t	2256	2057	6708.53	230.641
Tfru12308_t	2316	2117	160	5.34493
Tfru12309_t	603	404	2	0.3501
Tfru21687_t	522	323	0	0
Tfru21688_t	3825	3626	263	5.12945
Tfru23850_t	1044	845	0	0
Tfru23851_t	335	136	0	0
Tfru20546_t	1803	1604	342	15.0787
Tfru20547_t	696	497	106	15.0832
Tfru20548_t	612	413	3	0.513705
Tfru20549_t	453	254	0	0
Tfru05704_t	723	524	2	0.269924
Tfru05705_t	630	431	1	0.164084
Tfru05706_t	960	761	1	0.0929305
Tfru05707_t	309	110	0	0
Tfru05708_t	348	149	0	0
Tfru05709_t	843	644	35	3.84348
Tfru20496_t	627	428	35	5.78319
Tfru25803_t	750	551	10	1.28349
Tfru25804_t	519	320	0	0
Tfru25805_t	1290	1091	108	7.00071
Tfru25806_t	441	242	0	0
Tfru25807_t	1437	1238	4	0.228498
Tfru25808_t	855	656	46	4.95903
Tfru25809_t	405	206	0	0
Tfru05940_t	939	740	158	15.0997
Tfru17094_t	936	737	74	7.1008
Tfru17095_t	984	785	54	4.86482
Tfru24722_t	432	233	192.922	58.5556
Tfru24723_t	369	170	15	6.24001
Tfru22614_t	1929	1730	22	0.899331
Tfru22615_t	945	746	0	0
Tfru22616_t	561	362	0	0
Tfru22617_t	648	449	0	0
Tfru18074_t	753	554	42	5.36145
Tfru18075_t	1791	1592	250	11.1055
Tfru18076_t	1788	1589	407	18.114
Tfru18077_t	369	170	0	0
Tfru26525_t	309	110	0	0
Tfru26526_t	834	635	10	1.1137
Tfru26527_t	708	509	4.09351	0.56875
Tfru26528_t	495	296	0	0
Tfru26529_t	639	440	0	0
Tfru26530_t	1302	1103	190.188	12.1941
Tfru26531_t	780	581	0	0
Tfru26532_t	351	152	140	65.137
Tfru26533_t	336	137	0	0
Tfru26534_t	327	128	0	0
Tfru10914_t	3174	2975	530	12.5989
Tfru10915_t	303	104	0	0
Tfru10916_t	408	209	0	0
Tfru10917_t	1656	1457	157	7.62049
Tfru10918_t	702	503	12	1.68716
Tfru10919_t	678	479	0	0
Tfru23669_t	390	191	114.206	42.286
Tfru15822_t	731	532	8	1.06346
Tfru15823_t	1143	944	1	0.0749154
Tfru00316_t	591	392	16	2.88654
Tfru00317_t	372	173	0	0
Tfru29352_t	300	101	0	0
Tfru00892_t	711	512	5	0.690626
Tfru00893_t	1092	893	0	0
Tfru00894_t	555	356	8	1.58922
Tfru00895_t	1896	1697	2883	120.145
Tfru00896_t	354	155	0	0
Tfru23657_t	345	146	0	0
Tfru23658_t	534	335	59.1326	12.4832
Tfru27014_t	1080	881	0	0
Tfru27015_t	1080	881	0	0
Tfru27016_t	1035	836	0	0
Tfru01596_t	891	692	0	0
Tfru01597_t	891	692	0	0
Tfru25847_t	2574	2375	136	4.04966
Tfru09076_t	4620	4421	605	9.67783
Tfru09077_t	513	314	22	4.95491
Tfru16052_t	1503	1304	244	13.2329
Tfru16053_t	321	122	0	0
Tfru13214_t	966	767	561	51.7262
Tfru13215_t	918	719	0	0
Tfru13216_t	2373	2174	96	3.12288
Tfru13217_t	591	392	1020	184.017
Tfru13218_t	2241	2042	143	4.95249
Tfru13219_t	984	785	0	0
Tfru13220_t	1968	1769	0	0
Tfru13221_t	1059	860	0	0
Tfru17071_t	1317	1118	0	0
Tfru17072_t	366	167	0	0
Tfru17073_t	1335	1136	233	14.5051
Tfru17074_t	1125	926	0	0
Tfru17075_t	447	248	398	113.494
Tfru17076_t	2118	1919	1	0.0368526
Tfru06244_t	750	551	0	0
Tfru06245_t	2103	1904	0	0
Tfru06246_t	1251	1052	20	1.34449
Tfru06247_t	978	779	0	0
Tfru06248_t	1557	1358	11	0.572843
Tfru06249_t	975	776	18	1.64042
Tfru06250_t	1287	1088	531	34.5151
Tfru06251_t	1707	1508	0	0
Tfru04190_t	1956	1757	37	1.48927
Tfru04191_t	900	701	555	55.991
Tfru04192_t	504	305	0	0
Tfru04193_t	1038	839	32	2.69731
Tfru04194_t	531	332	137	29.1827
Tfru04195_t	1335	1136	22	1.36958
Tfru04196_t	1338	1139	0	0
Tfru04197_t	864	665	302	32.1165
Tfru04198_t	2003	1804	499	19.5617
Tfru02003_t	1080	881	2621	210.394
Tfru02004_t	1818	1619	3	0.131044
Tfru02005_t	1050	851	66	5.48476
Tfru02006_t	1167	968	61	4.45654
Tfru02007_t	1419	1220	5	0.289837
Tfru02008_t	387	188	1	0.376171
Tfru11698_t	1191	992	0	0
Tfru11699_t	660	461	8	1.22725
Tfru11700_t	677	478	360	53.262
Tfru23229_t	570	371	14	2.66868
Tfru23230_t	1203	1004	1	0.0704384
Tfru23231_t	1599	1400	570	28.7932
Tfru23232_t	1101	902	44	3.44976
Tfru23233_t	1308	1109	146	9.31031
Tfru23234_t	3537	3338	175	3.70762
Tfru23235_t	1908	1709	230	9.51763
Tfru23236_t	447	248	86	24.5239
Tfru23237_t	1065	866	891	72.7617
Tfru23238_t	2040	1841	1351	51.8973
Tfru23239_t	2538	2339	304	9.1915
Tfru23240_t	3633	3434	172	3.54218
Tfru11631_t	438	239	0	0
Tfru11632_t	1218	1019	83	5.76032
Tfru11633_t	1608	1409	1615	81.0596
Tfru11634_t	1803	1604	18	0.793617
Tfru11635_t	2355	2156	247	8.10198
Tfru11636_t	1308	1109	326	20.7888
Tfru11637_t	1239	1040	122	8.29601
Tfru11638_t	972	773	526	48.1226
Tfru11639_t	480	281	1059	266.522
Tfru11640_t	489	290	70	17.0704
Tfru11641_t	771	572	1682	207.957
Tfru11642_t	918	719	23	2.26226
Tfru11643_t	921	722	5	0.489752
Tfru11644_t	555	356	0	0
Tfru11645_t	432	233	102	30.959
Tfru11646_t	1452	1253	0	0
Tfru11647_t	675	476	411	61.063
Tfru11648_t	375	176	50	20.0909
Tfru11649_t	1014	815	22	1.90901
Tfru11650_t	483	284	25	6.22536
Tfru11651_t	1221	1022	1	0.0691978
Tfru11652_t	819	620	0	0
Tfru11653_t	1251	1052	3109	209.001
Tfru11654_t	1281	1082	7	0.457524
Tfru11655_t	504	305	0	0
Tfru11656_t	1155	956	31	2.29323
Tfru11657_t	5889	5690	412	5.12068
Tfru11658_t	345	146	0	0
Tfru11659_t	1293	1094	3	0.193931
Tfru11660_t	951	752	25	2.35107
Tfru11661_t	1059	860	0	0
Tfru11662_t	669	470	87	13.0907
Tfru11663_t	2070	1871	3	0.113394
Tfru11664_t	1083	884	174	13.92
Tfru11665_t	936	737	0	0
Tfru11666_t	327	128	0	0
Tfru11667_t	2187	1988	255	9.07124
Tfru11668_t	405	206	28	9.61244
Tfru11669_t	408	209	17	5.75235
Tfru11670_t	1461	1262	274	15.3544
Tfru11671_t	693	494	0	0
Tfru07120_t	1311	1112	0	0
Tfru07121_t	1656	1457	24	1.16492
Tfru07122_t	2418	2219	5	0.159351
Tfru07123_t	366	167	0	0
Tfru07124_t	834	635	0	0
Tfru07125_t	549	350	36	7.27407
Tfru07126_t	342	143	1	0.494546
Tfru07127_t	456	257	0	0
Tfru07128_t	383	184	0	0
Tfru28163_t	1839	1640	625	26.9513
Tfru28164_t	756	557	840	106.652
Tfru28165_t	1800	1601	1102	48.6781
Tfru11368_t	951	752	0	0
Tfru11369_t	360	161	0	0
Tfru11370_t	2469	2270	0	0
Tfru27661_t	2727	2528	0	0
Tfru27662_t	2607	2408	0	0
Tfru27663_t	2322	2123	16149	537.946
Tfru27664_t	324	125	653	369.442
Tfru22358_t	345	146	0	0
Tfru22359_t	462	263	9	2.42008
Tfru22360_t	1365	1166	0	0
Tfru22361_t	1746	1547	73	3.33715
Tfru04998_t	456	257	0	0
Tfru04999_t	567	368	101	19.4096
Tfru05000_t	1698	1499	2	0.0943564
Tfru05001_t	1365	1166	1	0.0606519
Tfru05002_t	1071	872	492	39.9017
Tfru05003_t	1029	830	166	14.144
Tfru05004_t	2322	2123	552	18.3879
Tfru05005_t	312	113	0	0
Tfru05006_t	966	767	55	5.0712
Tfru05007_t	1248	1049	172	11.5957
Tfru05008_t	336	137	358	184.801
Tfru05009_t	366	167	4	1.6939
Tfru05010_t	1533	1334	0	0
Tfru05011_t	783	584	1	0.121096
